Aktien_id;Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
1;2012-09-07;33.2088;33.6453;32.8101;32.8227;7207409;238522336
1;2012-09-06;31.7691;32.9822;31.6894;32.9822;8498724;275954912
1;2012-09-05;31.6558;31.9203;31.362;31.6642;5464684;172971328
1;2012-09-04;32.4701;32.5247;31.5761;31.7062;4864909;155129440
1;2012-09-03;32.6296;32.7723;32.2183;32.4071;4805356;155830928
1;2012-08-31;32.8646;33.192;32.1805;32.7387;6980007;228579632
1;2012-08-30;34.1448;34.2246;32.6967;32.7849;9067208;301281632
1;2012-08-29;34.7702;34.8877;34.3127;34.703;3109083;107528432
1;2012-08-28;34.6233;34.9171;34.4848;34.7828;2700227;93823048
1;2012-08-27;34.2875;34.8919;34.1238;34.8877;1913443;66330984
1;2012-08-24;34.4806;34.5142;33.5908;34.4008;4169667;142247904
1;2012-08-23;35.2529;35.3872;34.4386;34.5771;4566447;159277056
1;2012-08-22;35.0892;35.1354;34.787;35.0136;3084418;107950104
1;2012-08-21;35.2571;35.6264;35.1144;35.404;3231550;114243736
1;2012-08-20;35.1018;35.3116;34.8961;35.1731;3514099;123393656
1;2012-08-17;34.3757;35.1731;34.3337;35.1018;7323905;255821728
1;2012-08-16;34.212;34.2875;33.9643;34.2078;4132060;141063632
1;2012-08-15;34.3547;34.426;34.1028;34.2036;3683656;126077280
1;2012-08-14;34.703;34.8961;34.3051;34.5393;3409113;117910976
1;2012-08-13;34.5352;34.5771;34.0189;34.2749;3346823;114840480
1;2012-08-10;34.4722;34.8122;34.149;34.724;3325704;114764448
1;2012-08-09;34.9129;35.0388;34.2078;34.7072;4373394;151218048
1;2012-08-08;35.0052;35.1731;34.5142;34.8877;4356223;151888064
1;2012-08-07;34.489;35.2109;34.4008;35.0934;5829659;203689632
1;2012-08-06;33.809;34.8374;33.788;34.5184;4675906;161436160
1;2012-08-03;32.7513;33.9685;32.5708;33.9433;6893132;230402080
1;2012-08-02;33.6453;34.724;32.7135;32.7513;8679904;291655488
1;2012-08-01;33.9433;34.1574;33.3473;33.7125;4450399;149835136
1;2012-07-31;33.9014;34.3379;33.6034;34.1742;6948339;236791760
1;2012-07-30;33.1584;33.7838;33.0997;33.6537;6013820;201309088
1;2012-07-27;32.2602;33.0115;31.639;33.0115;6345495;206450048
1;2012-07-26;31.2403;32.1049;30.5058;32.1049;10383909;325452128
1;2012-07-25;31.2151;32.2015;30.9423;31.5761;9938121;313732352
1;2012-07-24;30.468;30.7912;30.2497;30.3295;5546814;168909008
1;2012-07-23;31.0598;31.2277;30.2581;30.5897;5951691;183125984
1;2012-07-20;31.937;32.6632;31.4795;31.5005;10244437;328155264
1;2012-07-19;31.5299;32.1175;31.5215;31.9454;6763411;215733920
1;2012-07-18;30.8499;31.5509;30.5561;31.4795;4366775;135980240
1;2012-07-17;30.808;31.1941;30.5184;30.6988;3968551;122577232
1;2012-07-16;30.5058;30.8122;30.2455;30.6946;3537480;108076320
1;2012-07-13;29.6369;30.6275;29.4523;30.5519;6492115;195438848
1;2012-07-12;29.4397;29.8888;29.2382;29.574;5938934;175067776
1;2012-07-11;29.5992;29.9517;29.2928;29.6495;5461725;161692160
1;2012-07-10;29.8174;30.3715;29.49;29.893;4616587;138476544
1;2012-07-09;29.7377;29.9098;29.4607;29.6327;4204503;124833832
1;2012-07-06;30.4764;30.5561;29.6285;29.6621;6036603;180766032
1;2012-07-05;31.1018;31.6474;30.2288;30.6779;7465642;232100416
1;2012-07-04;31.0934;31.4627;30.7702;31.0724;4440907;138234720
1;2012-07-03;30.405;31.1102;30.3757;31.1102;5520604;170157728
1;2012-07-02;29.7125;30.5855;29.4229;30.4218;6839992;205948448
1;2012-06-29;29.511;29.6789;29.1123;29.6705;8418295;248030544
1;2012-06-28;28.7093;29.1249;27.8657;28.3861;7413181;210012672
1;2012-06-27;28.1385;28.4197;27.5803;28.4197;5761197;161527952
1;2012-06-26;28.3064;28.3736;27.744;28.0378;6186304;173035104
1;2012-06-25;29.1375;29.1836;28.4365;28.4365;5299261;152130208
1;2012-06-22;29.1417;30.0105;29.1123;29.2592;7098872;209100288
1;2012-06-21;29.7251;29.8636;29.3347;29.4397;6562103;193898000
1;2012-06-20;29.6747;30.0693;29.3977;29.8342;4034143;120144536
1;2012-06-19;29.1123;29.9182;29.1039;29.7125;5703575;168257328
1;2012-06-18;29.0283;29.4145;28.7597;29.1626;7661048;223057536
1;2012-06-15;28.4617;28.9402;28.34;28.5666;15728946;451049504
1;2012-06-14;28.5414;28.6884;27.6894;28.2015;9599132;269390080
1;2012-06-13;29.4732;29.7754;28.2812;28.7639;8210545;236184448
1;2012-06-12;29.3809;30.0063;28.8898;29.3809;5972852;175787248
1;2012-06-11;30.6443;30.7316;29.4565;29.5698;6644639;199781088
1;2012-06-08;29.5614;29.7335;29.2718;29.6495;4901853;144777216
1;2012-06-07;29.809;30.5981;29.6747;29.7712;7443738;223788176
1;2012-06-06;29.5908;29.7922;29.1584;29.6747;7666792;226519584
1;2012-06-05;29.5614;29.6999;28.7597;29.1626;4772366;139085168
1;2012-06-04;29.4229;29.5908;29.0619;29.255;6118374;179283552
1;2012-06-01;31.3116;31.362;29.3305;29.8174;12734230;382975168
1;2012-05-31;31.8489;32.1007;31.0682;31.4208;7470357;236070240
1;2012-05-30;32.4659;32.6296;31.66;31.8531;7651188;245294352
1;2012-05-29;32.1511;33.0031;32.0923;32.6842;5910399;192513072
1;2012-05-28;32.2602;32.4197;31.6055;31.7733;2992225;95685400
1;2012-05-25;32.0168;32.5373;31.7146;31.9412;5672245;181618624
1;2012-05-24;32.235;32.4407;31.7398;31.979;7292936;234230608
1;2012-05-23;31.8825;32.3484;31.5971;31.8237;7340350;233965584
1;2012-05-22;31.8321;32.3694;31.4586;32.2015;6071195;194268832
1;2012-05-21;31.1773;31.7314;30.8835;31.2193;5496513;172413584
1;2012-05-18;31.0178;31.4669;30.8038;31.0934;8563402;266464416
1;2012-05-17;32.042;32.0923;31.5341;31.5845;3633292;115503376
1;2012-05-16;31.4376;32.3358;31.0178;32.021;7283874;230892544
1;2012-05-15;32.5121;32.6674;31.6139;31.8405;5690579;182020000
1;2012-05-14;32.638;32.7102;31.9916;32.3316;4925187;158930912
1;2012-05-11;32.0839;33.0745;31.8993;32.9318;5691814;185363472
1;2012-05-10;32.4785;32.7303;31.8447;32.2057;7411801;239038048
1;2012-05-09;32.2057;32.4869;31.4963;32.1931;6479686;207323360
1;2012-05-08;32.8898;32.9486;31.8699;32.1091;5666445;183154176
1;2012-05-07;32.1763;33.1207;31.8993;33.0409;5398759;175476496
1;2012-05-04;34.0483;34.1532;32.7807;32.978;7253805;241668640
1;2012-05-03;34.787;35.148;33.9056;34.1742;6580651;227500464
1;2012-05-02;35.7608;35.9286;34.3421;34.7282;4853833;188136800
1;2012-04-30;35.8027;35.8027;34.8877;35.0598;4292756;151130912
1;2012-04-27;35.0178;35.7104;34.5897;35.32;8925461;314043168
1;2012-04-26;34.9381;35.8867;34.6863;35.8111;10416938;368249600
1;2012-04-25;34.0063;34.9003;34.0063;34.6863;5695713;196815664
1;2012-04-24;33.3095;33.9056;33.234;33.809;5749021;193562688
1;2012-04-23;34.149;34.2078;33.0871;33.1584;7093195;237038016
1;2012-04-20;34.405;34.7114;34.0231;34.6107;8035592;277022880
1;2012-04-19;35.4669;35.8027;34.1238;34.2917;11194100;388921536
1;2012-04-18;35.5551;35.7272;35.0178;35.2823;4800311;169807568
1;2012-04-17;34.2623;35.639;34.149;35.639;7061848;247631808
1;2012-04-16;33.5278;34.6653;33.4774;34.2875;5727669;196143728
1;2012-04-13;35.022;35.0598;33.4942;33.8258;8023507;274085664
1;2012-04-12;35.0262;35.4334;34.4722;35.064;7339707;256339792
1;2012-04-11;34.2665;35.2655;34.128;34.6737;6971034;242051264
1;2012-04-10;35.2445;35.4627;34.2875;34.3379;6903488;240920064
1;2012-04-05;36.00;36.256;35.2991;35.9748;8127743;291566784
1;2012-04-04;37.8216;38.0147;37.1291;37.5278;12205077;458338944
1;2012-04-03;38.7408;39.0052;38.2623;38.4176;6420270;247817792
1;2012-04-02;38.4134;38.7366;37.3935;38.7366;7515881;285809312
1;2012-03-30;37.7167;38.489;37.5614;37.9517;7214139;274129504
1;2012-03-29;38.2791;38.5771;36.9444;37.1584;9909610;371810304
1;2012-03-28;39.043;39.3536;38.3757;38.4302;4929153;191289888
1;2012-03-27;39.6978;39.8523;39.1689;39.2739;6015633;237586864
1;2012-03-26;38.5142;39.4711;38.1784;39.1605;6081534;236791712
1;2012-03-23;37.7754;38.2791;37.511;38.1868;5780482;219277168
1;2012-03-22;37.9853;38.1784;37.2718;37.6034;8024290;301652992
1;2012-03-21;38.2707;38.5435;37.6118;37.9601;6927944;263263920
1;2012-03-20;38.447;38.6359;37.3977;37.8132;11124288;421427200
1;2012-03-19;39.4292;39.6726;39.0766;39.5509;4562098;179525888
1;2012-03-16;40.3106;40.6128;39.6474;39.6474;17085452;687072000
1;2012-03-15;40.5121;40.7219;40.2057;40.6674;4638749;187777824
1;2012-03-14;40.2854;41.0913;39.9161;40.5121;8035614;326069824
1;2012-03-13;40.2854;40.3148;39.4334;40.0588;6564556;262574272
1;2012-03-12;39.2949;40.0714;39.1396;40.0168;5167906;205790672
1;2012-03-09;38.766;39.6894;38.426;39.404;5715380;223662016
1;2012-03-08;37.1962;38.8667;37.1878;38.7618;9341811;358484352
1;2012-03-07;36.4239;37.3137;36.1889;36.9654;5643231;208098448
1;2012-03-06;38.2623;38.3505;36.554;36.5792;9604512;357947680
1;2012-03-05;38.4176;38.9381;37.9433;38.6149;5984879;230171664
1;2012-03-02;38.6988;39.2277;38.6527;38.8164;4745803;184643856
1;2012-03-01;37.6076;38.6401;36.978;38.6023;8081170;308106464
1;2012-02-29;38.9507;39.064;38.0483;38.107;7810537;300404704
1;2012-02-28;38.9675;39.0346;38.3085;38.6653;6417183;248479456
1;2012-02-27;39.4292;39.4544;38.1532;38.6863;8908424;343475520
1;2012-02-24;39.6139;39.8741;39.064;39.8279;4620236;183166752
1;2012-02-23;40.1679;40.3987;38.4638;39.3956;7720489;303148448
1;2012-02-22;40.4029;40.5708;39.7356;40.1679;5273074;211524048
1;2012-02-21;40.6296;40.894;40.042;40.2728;5143563;207521296
1;2012-02-20;40.3358;41.0493;40.2938;40.6296;4910166;199631040
1;2012-02-17;39.4124;40.2812;39.3704;40.1133;7498810;299066368
1;2012-02-16;38.3295;39.1018;37.9517;38.8877;7597983;293199968
1;2012-02-15;39.8069;40.2099;38.6233;39.1186;6568005;259516880
1;2012-02-14;39.446;39.8279;38.8374;39.4208;5293546;208483280
1;2012-02-13;39.3284;39.702;39.1941;39.4963;5334914;210421232
1;2012-02-10;39.0346;39.8741;38.3924;38.9129;7690195;300334304
1;2012-02-09;38.2665;39.4795;38.2665;39.1857;12430039;484864032
1;2012-02-08;37.7041;38.2288;37.4145;37.4565;6774579;256408208
1;2012-02-07;38.2791;38.447;37.0157;37.469;5778194;216324880
1;2012-02-06;38.0273;38.5477;37.8342;38.17;5237446;200329120
1;2012-02-03;37.0367;38.1742;36.8814;38.1574;7653448;288068256
1;2012-02-02;37.0619;37.2298;36.2896;37.0157;6218460;228468864
1;2012-02-01;35.6055;36.8982;35.5467;36.8101;7785077;284160736
1;2012-01-31;35.744;36.3987;35.4208;35.4627;6088766;217905440
1;2012-01-30;35.3326;35.8027;35.064;35.5467;5488236;194659168
1;2012-01-27;36.1175;36.7597;35.5845;35.8447;6703850;242282432
1;2012-01-26;35.425;36.575;35.1228;36.4155;7636638;275942976
1;2012-01-25;34.8374;35.3075;34.2539;35.2319;6370552;221847440
1;2012-01-24;34.829;35.085;34.2413;34.745;5917999;204857728
1;2012-01-23;35.2865;35.8783;34.8625;34.9927;7521497;265651008
1;2012-01-20;34.7576;35.4711;34.0533;35.2193;10458403;364610112
1;2012-01-19;34.8961;34.9843;34.1868;34.787;7859555;272182432
1;2012-01-18;34.3337;34.8038;33.7461;34.724;8338948;287255840
1;2012-01-17;33.9559;34.4554;33.8552;34.2875;10860390;371689728
1;2012-01-16;32.1007;33.2004;31.9035;33.0283;7519627;246480704
1;2012-01-13;32.6967;32.8143;31.1522;31.8741;7082041;225944640
1;2012-01-12;32.0294;32.8143;31.9077;32.042;5886984;190552144
1;2012-01-11;32.0336;32.2225;31.5803;32.0797;5761778;184153904
1;2012-01-10;31.3536;32.382;31.1144;32.1175;8283661;264925136
1;2012-01-09;30.6737;31.3536;30.5393;30.8332;6151821;190072064
1;2012-01-06;31.0514;31.2697;30.3169;30.6149;5772768;178085600
1;2012-01-05;30.6401;31.2151;30.4008;30.9675;7338553;226667136
1;2012-01-04;30.5435;30.7912;30.2371;30.5268;4779453;145779088
1;2012-01-03;30.1616;30.8835;30.0609;30.7828;7599110;231999584
1;2012-01-02;28.4743;29.6873;28.4743;29.6873;5293941;154711920
1;2011-12-30;28.1217;28.4785;27.8153;28.4743;2828692;79907136
1;2011-12-29;27.8909;28.1385;27.6264;28.1385;3237015;90262824
1;2011-12-28;29.0955;29.1417;27.6642;27.7608;4379179;123024720
1;2011-12-27;29.0115;29.1542;28.8437;28.8898;1768046;51268864
1;2011-12-23;28.9444;29.0745;28.6842;28.8688;3063235;88394872
1;2011-12-22;28.4533;28.7933;28.3861;28.6548;4583278;131229288
1;2011-12-21;28.319;28.9276;28.1007;28.3148;7040352;200450352
1;2011-12-20;26.3799;27.9035;26.191;27.8615;7995981;218320960
1;2011-12-19;26.4848;27.2655;26.107;26.3127;5785621;154465376
1;2011-12-16;27.2067;27.2067;26.6149;26.6737;15353231;410838624
1;2011-12-15;26.8541;27.3075;26.6275;26.9969;6936262;187034352
1;2011-12-14;27.2067;27.4879;26.5729;26.5729;7433856;199483024
1;2011-12-13;27.9077;28.2392;27.0472;27.4124;7033104;194210640
1;2011-12-12;28.5289;28.5414;27.5509;27.7524;6789930;189126960
1;2011-12-09;27.2823;28.8478;27.2067;28.6758;8020088;227032304
1;2011-12-08;28.8143;29.0115;27.3368;27.5467;8260646;231132384
1;2011-12-07;29.2382;29.4565;28.0756;28.5582;5954258;171327424
1;2011-12-06;28.7471;29.2718;28.5498;28.7975;5394953;155922400
1;2011-12-05;28.873;29.3431;28.4827;29.1794;7228448;209978528
1;2011-12-02;28.5163;29.1878;28.3945;28.4827;8054544;231700176
1;2011-12-01;28.1091;28.6002;27.7188;27.9958;6951899;195668832
1;2011-11-30;26.3673;28.5331;26.1364;28.2141;12782157;354873248
1;2011-11-29;26.6107;27.001;26.149;26.7618;7500410;199562640
1;2011-11-28;25.5614;27.1312;25.3054;26.9801;10434074;277090272
1;2011-11-25;24.8353;25.2676;24.3568;25.0073;5246538;130141832
1;2011-11-24;24.8478;25.4271;24.4911;24.7135;6699753;167255728
1;2011-11-23;24.7639;25.2256;24.4659;24.4743;10330020;256045296
1;2011-11-22;25.8804;26.086;24.9864;25.0577;7743777;196640880
1;2011-11-21;26.4848;26.5016;25.3557;25.5152;7706917;198735776
1;2011-11-18;26.3715;26.8961;26.1616;26.5435;6776983;180203552
1;2011-11-17;26.7786;27.0808;26.4218;26.5729;9231483;246538224
1;2011-11-16;27.127;27.9412;26.7282;27.0556;8739993;237371776
1;2011-11-15;27.9244;28.2015;27.2277;27.2865;9070998;249194624
1;2011-11-14;28.7933;28.936;27.8279;28.256;5291612;149709392
1;2011-11-11;28.0462;28.6506;27.5215;28.5792;7856807;220532736
1;2011-11-10;27.2823;28.4659;27.2823;27.9035;9269421;258537792
1;2011-11-09;29.3095;29.4229;27.5887;28.2099;10141939;286440832
1;2011-11-08;29.1207;29.7754;28.6002;28.7681;6128386;178853088
1;2011-11-07;29.0325;29.7293;28.4869;29.0283;6604618;192129472
1;2011-11-04;30.8625;30.8625;29.1459;29.3725;7364035;219372000
1;2011-11-03;29.0577;31.0178;28.8772;30.5435;10775983;325474592
1;2011-11-02;29.6327;29.8342;28.8311;29.7335;7157212;211147312
1;2011-11-01;29.8174;29.8846;28.7513;29.2214;12578749;368704768
1;2011-10-31;32.6884;32.8437;30.9885;31.0598;8040598;254742016
1;2011-10-28;32.9906;32.9906;31.8993;32.9066;8925871;291280320
1;2011-10-27;32.9486;33.4523;31.9706;32.7975;13953832;455628672
1;2011-10-26;31.7314;32.7303;31.3662;31.8111;7580250;242990352
1;2011-10-25;31.127;32.4743;30.9465;31.6894;8824653;279674208
1;2011-10-24;31.1731;31.6474;30.5016;31.3158;5951908;185157392
1;2011-10-21;29.5236;30.9591;29.4523;30.8248;7904489;239355408
1;2011-10-20;29.6495;30.3379;29.255;29.3683;9015517;267829216
1;2011-10-19;30.9339;31.3116;30.0399;30.3211;5192867;159125392
1;2011-10-18;30.0525;30.724;29.3977;30.6317;8266478;249431536
1;2011-10-17;32.235;32.7177;30.2329;30.6485;8058336;252042912
1;2011-10-14;31.0724;32.2099;31.0724;31.7482;6060760;192126384
1;2011-10-13;31.6013;32.0252;30.8583;31.1983;8745052;274421088
1;2011-10-12;30.0357;32.1175;29.7167;31.7733;11060090;346816160
1;2011-10-11;29.3977;30.1028;29.0535;30.0944;6057085;179913376
1;2011-10-10;28.8562;29.9685;27.5761;29.6915;7263217;210010592
1;2011-10-07;28.2057;29.0871;27.8783;28.5247;6990863;199262976
1;2011-10-06;27.7691;28.4281;27.0514;28.1637;9551432;266103904
1;2011-10-05;26.6023;27.446;26.0399;27.3704;8398753;225771936
1;2011-10-04;27.127;27.3075;25.6159;25.9937;11470617;299520928
1;2011-10-03;27.0304;27.8237;26.6653;27.5719;6659786;181789584
1;2011-09-30;28.894;28.9612;27.639;28.2308;9601365;270336736
1;2011-09-29;28.6758;29.7125;28.4743;29.234;6242778;181374256
1;2011-09-28;28.6632;29.7083;28.3148;28.8982;6771004;196474368
1;2011-09-27;28.2896;28.9444;27.979;28.9192;10470224;298125952
1;2011-09-26;26.6988;27.7566;26.3715;26.9843;10677457;288145824
1;2011-09-23;27.9077;27.9916;26.0273;27.2025;10682321;287157184
1;2011-09-22;28.6254;28.6758;27.1522;27.4795;12895632;357703936
1;2011-09-21;30.7996;30.8038;29.6411;29.7167;7153636;214709024
1;2011-09-20;29.4648;30.8835;29.2676;30.8793;6442524;195771808
1;2011-09-19;29.9433;30.7408;29.3977;29.7167;6837981;204100064
1;2011-09-16;30.1364;30.9339;29.7838;30.5519;22321280;677943552
1;2011-09-15;29.234;30.0944;28.9696;29.5614;9753340;287980992
1;2011-09-14;26.8877;28.8856;26.8541;28.7513;10494978;296159072
1;2011-09-13;27.5257;27.5299;26.0818;27.2193;9770416;263893216
1;2011-09-12;26.3799;26.9423;25.9601;26.6737;10639684;281486368
1;2011-09-09;28.1805;28.5414;26.9843;27.1647;9272583;256476496
1;2011-09-08;28.8311;29.0199;27.7356;28.2183;8354685;237150320
1;2011-09-07;28.5414;28.9024;28.1133;28.7639;8218858;234467744
1;2011-09-06;27.8573;28.3316;26.9675;27.1605;10206383;280596928
1;2011-09-05;29.0199;29.4313;27.66;27.8237;9484569;267941408
1;2011-09-02;30.405;30.4638;29.3012;29.7671;8080919;240677952
1;2011-09-01;31.702;31.8027;30.2288;30.9885;9787540;301817408
1;2011-08-31;30.5268;32.00;30.3169;31.6222;9799258;307213024
1;2011-08-30;30.8458;30.9927;29.8804;30.3673;5449675;165591952
1;2011-08-29;30.405;30.787;29.9349;30.3924;3921365;119037152
1;2011-08-26;29.9098;30.1364;28.9948;29.8762;8258420;244904592
1;2011-08-25;30.8332;31.2865;29.2046;30.0105;10811205;330005344
1;2011-08-24;29.2046;30.8374;28.7681;30.2623;11410340;341546880
1;2011-08-23;28.9612;29.5488;28.3106;28.7639;8184145;236385472
1;2011-08-22;28.6338;29.3557;28.34;28.5079;8265673;237788288
1;2011-08-19;29.9182;30.0776;27.9286;29.1962;14986429;433329347
1;2011-08-18;31.4795;31.5845;29.4858;29.9349;12665083;385310816
1;2011-08-17;31.6642;32.3861;31.2613;31.8993;6219968;198661952
1;2011-08-16;31.8195;32.0672;30.5435;31.958;9131480;286175232
1;2011-08-15;33.1794;33.4565;32.0084;32.2476;7325106;238380496
1;2011-08-12;31.6768;32.9948;30.7408;32.6338;9457117;304947808
1;2011-08-11;31.6852;31.958;29.6159;31.6013;15173592;468954624
1;2011-08-10;33.9979;33.9979;30.3463;30.6317;15331513;499334304
1;2011-08-09;32.638;33.8972;30.0273;32.638;21431083;687243136
1;2011-08-08;34.5855;35.765;32.3568;32.7471;17531700;586928576
1;2011-08-05;35.425;36.9696;34.8751;35.2319;17144035;612973760
1;2011-08-04;39.0178;39.0178;36.6422;36.8185;11708226;439998816
1;2011-08-03;38.8667;39.5887;37.4061;38.0525;13068024;503288160
1;2011-08-02;40.7219;41.0535;39.3158;39.8027;8903506;357685984
1;2011-08-01;43.2487;43.4921;40.7975;41.1375;6887449;288381312
1;2011-07-29;42.2246;43.022;41.9391;42.5268;5348113;226891440
1;2011-07-28;42.6611;43.2151;42.0902;42.8709;5037826;215135696
1;2011-07-27;43.7524;44.1469;42.3924;42.8374;7101220;305454016
1;2011-07-26;44.4407;44.7849;43.4082;43.4921;5352773;234265360
1;2011-07-25;43.618;44.7849;43.5341;44.5247;4531803;200917776
1;2011-07-22;44.4071;44.4911;43.5677;44.0462;4045094;177859504
1;2011-07-21;44.2057;44.3148;42.8206;43.8615;5718317;249438864
1;2011-07-20;44.2812;44.5247;43.5257;44.0294;4080339;179600960
1;2011-07-19;43.6684;44.2896;43.5265;43.9874;4061628;178572296
1;2011-07-18;44.3903;44.4827;43.2067;43.2319;5734323;250397934
1;2011-07-15;44.4659;45.2886;44.2392;44.7177;7482451;335180235
1;2011-07-14;44.3148;45.1962;44.2392;44.7093;5099818;228596007
1;2011-07-13;43.3746;44.8437;43.341;44.6338;6737344;299175707
1;2011-07-12;42.1406;43.6013;41.2172;43.383;10258153;436699628
1;2011-07-11;43.148;43.6768;42.4596;42.8122;6061168;260466688
1;2011-07-08;44.3568;44.9696;43.7272;43.979;6185443;274242470
1;2011-07-07;44.659;45.0031;44.1805;44.1805;5449385;243061817
1;2011-07-06;44.3232;44.685;43.7859;44.4659;4860872;215616815
1;2011-07-05;43.8111;44.575;43.7775;44.3316;6142852;272322375
1;2011-07-04;43.341;43.9454;43.1396;43.9454;3661847;160921433
1;2011-07-01;43.5677;43.7691;43.064;43.3075;4948917;214324980
1;2011-06-30;43.2403;43.5929;42.7366;43.5677;4923105;214488280
1;2011-06-29;42.7366;43.341;42.5939;43.0976;7459019;321465718
1;2011-06-28;41.595;42.6023;41.3431;42.3001;7079997;299484594
1;2011-06-27;41.1501;41.6831;40.7891;41.3347;3877490;160275025
1;2011-06-24;41.5362;42.2246;40.9738;41.1501;8310871;341992785
1;2011-06-23;41.0577;41.2928;40.6044;40.9276;5278011;216016296
1;2011-06-22;40.9696;41.3347;40.6548;41.0577;5630400;231171354
1;2011-06-21;40.2938;40.936;40.0571;40.7639;7693737;313626757
1;2011-06-20;39.3914;39.937;39.0682;39.9244;4600334;183665785
1;2011-06-17;39.3494;40.2099;38.8038;39.7398;12458259;495088348
1;2011-06-16;38.8248;39.4292;38.3673;39.4292;7148852;281873317
1;2011-06-15;39.4544;39.7817;38.8751;39.1438;5940607;232537660
1;2011-06-14;39.4544;39.8615;39.3033;39.5803;5022552;198793980
1;2011-06-13;39.2613;39.3662;38.6317;39.1438;2978532;116590950
1;2011-06-10;39.9328;40.0168;38.8835;39.106;6451887;252307383
1;2011-06-09;39.7398;40.2015;39.2865;39.8153;7357172;292928154
1;2011-06-08;39.2025;39.7608;38.8793;39.7398;6090968;242053681
1;2011-06-07;39.5467;40.021;39.2151;39.5383;4455816;176175376
1;2011-06-06;39.765;40.1049;39.4418;39.6222;3821167;151403207
1;2011-06-03;39.9538;40.3274;39.3033;39.9328;5732712;228923490
1;2011-06-02;40.2938;40.3484;39.702;39.7272;4840395;192295251
1;2011-06-01;41.3012;41.4187;40.4491;40.7219;4388513;178708698
1;2011-05-31;40.6716;41.6579;40.6716;41.2214;6220392;256413297
1;2011-05-30;40.4617;40.8143;40.235;40.3442;1810353;73037216
1;2011-05-27;40.575;40.8227;39.9412;40.361;4346759;175439408
1;2011-05-26;40.7723;40.9906;39.9203;40.1889;5297466;212899215
1;2011-05-25;39.7146;40.5918;39.4586;40.4617;5628717;227747463
1;2011-05-24;39.5761;40.7135;39.5761;40.2099;7462343;300059791
1;2011-05-23;40.0839;40.4029;39.5971;39.7817;6641512;264210902
1;2011-05-20;41.9307;42.0902;40.6548;41.0073;7370794;302256676
1;2011-05-19;41.532;42.3337;41.4061;41.7293;4587132;191417697
1;2011-05-18;41.4774;41.6999;41.1584;41.3725;3219899;133215285
1;2011-05-17;41.8888;41.8888;41.0703;41.234;5049890;208227142
1;2011-05-16;42.0147;42.1742;41.3935;42.0483;4911492;206519718
1;2011-05-13;43.0052;43.1899;42.3169;42.4428;4134760;175490831
1;2011-05-12;42.191;42.7282;41.9685;42.7114;4467986;190834093
1;2011-05-11;42.9801;43.2235;42.4344;42.6443;3436747;146557591
1;2011-05-10;42.5771;43.383;42.5352;42.8374;3893343;166780529
1;2011-05-09;42.787;43.1731;42.1658;42.5603;5573475;237208979
1;2011-05-06;42.468;43.4837;42.0902;43.0892;7839073;337779337
1;2011-05-05;42.7282;42.8709;41.469;42.5184;6088079;258855142
1;2011-05-04;42.7282;44.0042;42.4008;42.5939;7986838;340190707
1;2011-05-03;43.8195;43.8447;42.8374;43.3578;7056473;305953280
1;2011-05-02;43.9035;44.5163;43.8531;44.0797;4554071;200742309
1;2011-04-29;43.9874;44.1973;43.425;43.8111;6740365;295302966
1;2011-04-28;44.8688;44.9024;43.8279;44.5666;5587999;249038288
1;2011-04-27;43.7775;45.0703;43.702;44.3064;5948782;263569117
1;2011-04-26;42.8458;43.7356;42.6946;43.618;3800848;165785547
1;2011-04-21;43.2319;43.2487;42.4764;43.064;4484637;193126439
1;2011-04-20;41.8048;43.1563;41.8048;42.9129;7225092;310049695
1;2011-04-19;41.0073;41.6789;40.9654;41.2004;5109565;210516251
1;2011-04-18;41.3935;41.893;40.6002;40.8185;6303060;257281245
1;2011-04-15;41.9727;42.1742;41.4439;41.5278;16908462;702171357
1;2011-04-14;41.7209;42.1658;41.5152;41.7964;8938916;373614807
1;2011-04-13;42.6359;42.9885;42.3085;42.8961;35574475;1526006803
1;2011-04-12;42.107;42.5435;41.8132;42.3673;33262938;1409259605
1;2011-04-11;42.9969;43.022;42.1994;42.5184;9896632;420788618
1;2011-04-08;44.0714;44.2141;43.4921;43.6852;7154010;312524405
1;2011-04-07;44.1301;44.3568;43.7104;43.7859;7291067;319246219
1;2011-04-06;44.1973;44.4659;44.063;44.1553;6650372;293649167
1;2011-04-05;43.3998;44.0042;43.3158;44.0042;6231829;274226623
1;2011-04-04;43.4837;43.6432;43.2487;43.2823;4802253;207852388
1;2011-04-01;42.2329;43.383;42.0147;43.3075;8100196;350798845
1;2011-03-31;41.8594;42.1322;41.5614;41.8468;6251916;261622660
1;2011-03-30;41.1417;41.8342;40.9318;41.8342;7925697;331565255
1;2011-03-29;40.7135;40.9738;40.0168;40.5876;4371223;177417513
1;2011-03-28;40.936;41.0283;40.1343;40.5205;6637640;268960247
1;2011-03-25;41.6831;41.7125;40.8101;41.1291;4926735;202631998
1;2011-03-24;39.6306;41.3683;39.5047;41.1459;8093065;332996091
1;2011-03-23;38.7114;39.7482;38.6149;39.7482;6376946;253471879
1;2011-03-22;39.2277;39.4082;38.8164;39.0052;5579080;217613391
1;2011-03-21;39.2865;39.4334;38.7072;39.3368;7948014;312649692
1;2011-03-18;38.0693;39.2865;37.7419;38.531;16170514;623065354
1;2011-03-17;37.4397;38.4428;37.2718;37.6705;9937649;374356360
