Aktien_id;Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2;2018-08-13;9.998;10.24;9.949;10.096;18994428;191594464
2;2018-08-10;10.48;10.498;10.132;10.306;26891012;276969120
2;2018-08-09;10.71;10.794;10.632;10.742;7953194;85256424
2;2018-08-08;10.90;10.964;10.764;10.776;12755277;138274288
2;2018-08-07;10.862;10.974;10.842;10.936;9762516;106624752
2;2018-08-06;10.88;10.88;10.696;10.768;8391680;90496576
2;2018-08-03;10.77;10.876;10.622;10.764;9806568;105522400
2;2018-08-02;11.00;11.002;10.612;10.728;16574965;178033152
2;2018-08-01;11.25;11.256;10.968;11.092;11834946;131337496
2;2018-07-31;10.992;11.284;10.986;11.188;21542896;240969264
2;2018-07-30;10.64;10.992;10.64;10.936;15409783;167725616
2;2018-07-27;10.57;10.656;10.542;10.628;11884388;126175456
2;2018-07-26;10.33;10.58;10.29;10.516;15816063;166195056
2;2018-07-25;10.512;10.514;10.22;10.31;14283949;147310416
2;2018-07-24;10.45;10.526;10.368;10.454;14216887;148552208
2;2018-07-23;10.29;10.422;10.226;10.354;10375634;107323312
2;2018-07-20;10.30;10.372;10.10;10.256;16702556;170925584
2;2018-07-19;10.344;10.468;10.248;10.312;12240970;126633272
2;2018-07-18;10.218;10.39;10.024;10.352;14391391;147337616
2;2018-07-17;10.438;10.484;10.06;10.166;22188584;226965840
2;2018-07-16;9.63;10.498;9.539;10.306;43814800;447865504
2;2018-07-13;9.60;9.744;9.457;9.607;17827480;171171392
2;2018-07-12;9.613;9.644;9.451;9.56;11584638;110544760
2;2018-07-11;9.655;9.667;9.538;9.574;14430916;138251792
2;2018-07-10;9.848;9.897;9.687;9.74;14268211;139016864
2;2018-07-09;9.854;9.867;9.658;9.792;14082193;137368144
2;2018-07-06;9.56;10.12;9.515;9.761;37158572;366206048
2;2018-07-05;9.35;9.692;9.35;9.522;20676214;197650368
2;2018-07-04;9.236;9.349;9.205;9.328;10830079;100782880
2;2018-07-03;9.151;9.337;9.0567;9.245;13546806;125150512
2;2018-07-02;9.071;9.21;8.913;9.139;16389948;149168304
2;2018-06-29;9.10;9.453;9.068;9.222;24454316;225614096
2;2018-06-28;9.00;9.108;8.88;9.062;17116100;154558608
2;2018-06-27;9.19;9.202;8.755;9.052;32220184;289642080
2;2018-06-26;9.32;9.367;9.151;9.208;12581121;116396840
2;2018-06-25;9.392;9.411;9.239;9.259;13305643;123672056
2;2018-06-22;9.40;9.59;9.392;9.494;10643343;101067904
2;2018-06-21;9.585;9.643;9.327;9.378;18611384;175561856
2;2018-06-20;9.675;9.723;9.554;9.589;16383680;157666032
2;2018-06-19;9.30;9.64;9.262;9.56;18095900;170704848
2;2018-06-18;9.44;9.676;9.412;9.481;14388881;136816656
2;2018-06-15;9.73;9.73;9.312;9.492;38917912;369611648
2;2018-06-14;9.612;9.74;9.562;9.657;19072682;184224784
2;2018-06-13;9.65;9.707;9.516;9.655;14097718;135803312
2;2018-06-12;9.782;9.785;9.607;9.72;12930645;125510752
2;2018-06-11;9.657;9.793;9.559;9.677;16333841;157800496
2;2018-06-08;9.621;9.621;9.405;9.554;18648384;177262416
2;2018-06-07;9.65;9.849;9.616;9.619;22292536;216190640
2;2018-06-06;9.46;9.625;9.336;9.558;23011080;218468016
2;2018-06-05;9.571;9.749;9.384;9.42;25084440;239685952
2;2018-06-04;9.64;9.786;9.502;9.534;22254668;213560176
2;2018-06-01;9.324;9.538;9.159;9.41;37168444;350528384
2;2018-05-31;9.921;10.012;9.066;9.157;60614124;568635968
2;2018-05-30;9.921;10.042;9.795;9.862;32299500;319898208
2;2018-05-29;10.194;10.206;9.705;9.817;45395232;448888256
2;2018-05-28;10.498;10.52;10.246;10.29;13669425;141700288
2;2018-05-25;10.40;10.538;10.264;10.384;21782510;226380000
2;2018-05-24;10.90;10.994;10.186;10.376;40178216;422221408
2;2018-05-23;11.03;11.03;10.748;10.898;18594452;201989296
2;2018-05-22;10.822;11.016;10.786;10.964;16775788;183038256
2;2018-05-18;11.042;11.132;10.806;10.81;19201502;209401744
2;2018-05-17;10.994;11.112;10.91;11.024;11884427;131015472
2;2018-05-16;11.23;11.254;10.916;10.978;21956940;241413248
2;2018-05-15;11.374;11.40;11.182;11.28;15958267;179984208
2;2018-05-14;11.61;11.716;11.41;11.47;11505320;132449312
2;2018-05-11;11.60;11.71;11.584;11.644;7702763;89721688
2;2018-05-10;11.61;11.666;11.46;11.604;6549664;75747832
2;2018-05-09;11.41;11.60;11.41;11.54;8654052;99840808
2;2018-05-08;11.522;11.636;11.312;11.454;10645002;121748280
2;2018-05-07;11.546;11.566;11.388;11.526;8199758;94103976
2;2018-05-04;11.25;11.544;11.234;11.52;11089668;126724128
2;2018-05-03;11.40;11.63;11.284;11.314;13193542;150674288
2;2018-05-02;11.362;11.504;11.302;11.44;11501668;131317192
2;2018-04-30;11.45;11.524;11.31;11.366;10597628;120560936
2;2018-04-27;11.898;11.898;11.262;11.436;25012710;285482176
2;2018-04-26;11.58;12.198;11.482;11.834;25226438;299037056
2;2018-04-25;12.038;12.064;11.756;11.99;16347531;194962176
2;2018-04-24;11.69;12.208;11.65;12.178;21857304;263252080
2;2018-04-23;11.578;11.734;11.498;11.686;9612796;111995904
2;2018-04-20;11.642;11.69;11.47;11.574;14817003;171279616
2;2018-04-19;11.69;11.746;11.58;11.686;8628504;100675440
2;2018-04-18;11.68;11.782;11.624;11.726;7700297;90191744
2;2018-04-17;11.618;11.718;11.592;11.662;9236762;107626376
2;2018-04-16;11.758;11.794;11.56;11.60;9177755;106982696
2;2018-04-13;11.702;11.938;11.626;11.70;12060158;142217088
2;2018-04-12;11.48;11.712;11.438;11.668;8885555;103101832
2;2018-04-11;11.44;11.62;11.37;11.49;12244036;141038800
2;2018-04-10;11.55;11.592;11.316;11.432;14688234;167730144
2;2018-04-09;11.846;11.884;11.42;11.484;18110480;210816560
2;2018-04-06;11.53;11.55;11.316;11.352;14413549;164526432
2;2018-04-05;11.362;11.714;11.354;11.66;18363916;212110112
2;2018-04-04;11.08;11.226;10.824;11.168;18734786;207238768
2;2018-04-03;11.192;11.272;11.00;11.162;14029361;156095712
2;2018-03-29;11.244;11.39;11.202;11.326;15627252;176886592
2;2018-03-28;11.15;11.284;11.068;11.196;16967950;189557840
2;2018-03-27;11.50;11.578;11.198;11.314;17439256;197707472
2;2018-03-26;11.39;11.39;11.076;11.186;16998796;190636544
2;2018-03-23;11.50;11.506;10.998;11.318;32815496;369349760
2;2018-03-22;11.90;11.932;11.522;11.65;25620916;299366720
2;2018-03-21;12.75;12.75;11.776;12.008;35211720;425320416
2;2018-03-20;12.642;12.752;12.606;12.66;8383031;106300760
2;2018-03-19;12.78;12.878;12.518;12.55;11612773;147109776
2;2018-03-16;12.80;12.926;12.722;12.842;24337588;312159616
2;2018-03-15;12.878;12.886;12.65;12.774;10831462;138234464
2;2018-03-14;12.80;12.898;12.61;12.71;11070965;141245552
2;2018-03-13;13.06;13.19;12.774;12.826;12084386;156495504
2;2018-03-12;13.184;13.256;12.998;13.06;8797324;115320672
2;2018-03-09;13.072;13.15;12.974;13.038;9697784;126469616
2;2018-03-08;13.136;13.174;12.872;13.10;11502455;150106672
2;2018-03-07;12.83;13.176;12.75;13.176;12540799;163451744
2;2018-03-06;12.978;13.076;12.84;12.862;12996960;168092464
2;2018-03-05;12.50;12.888;12.50;12.824;15884219;202236400
2;2018-03-02;12.774;12.818;12.506;12.55;17585980;221356000
2;2018-03-01;13.10;13.138;12.854;12.95;16593706;215239520
2;2018-02-28;13.37;13.498;13.19;13.20;10196665;135696720
2;2018-02-27;13.322;13.47;13.266;13.454;9484022;126931984
2;2018-02-26;13.382;13.448;13.286;13.314;8174091;109160776
2;2018-02-23;13.494;13.51;13.276;13.296;7787961;103837160
2;2018-02-22;13.48;13.642;13.286;13.448;11953105;160532400
2;2018-02-21;13.368;13.622;13.304;13.582;14211572;191846448
2;2018-02-20;13.232;13.394;13.104;13.394;14016742;186181312
2;2018-02-19;13.08;13.324;13.044;13.194;12275601;161960864
2;2018-02-16;12.98;13.06;12.74;12.922;16863560;217563392
2;2018-02-15;13.10;13.322;12.796;12.872;17720986;231095392
2;2018-02-14;12.99;13.008;12.706;12.932;20581460;264683968
2;2018-02-13;13.048;13.14;12.82;12.82;15744111;203444848
2;2018-02-12;12.776;13.234;12.66;13.018;28376832;368042752
2;2018-02-09;12.77;12.932;12.37;12.514;33071548;416340608
2;2018-02-08;13.15;13.484;12.70;12.80;25741046;336207904
2;2018-02-07;13.294;13.294;12.632;13.11;37059448;479909312
2;2018-02-06;13.20;13.486;13.056;13.168;33215578;439116736
2;2018-02-05;13.75;14.114;13.62;13.652;21980378;302576352
2;2018-02-02;14.15;14.256;13.726;13.856;41388660;578404352
2;2018-02-01;14.914;15.04;14.652;14.774;16363759;243167120
2;2018-01-31;14.854;14.992;14.776;14.794;16897184;250838560
2;2018-01-30;15.27;15.326;14.794;14.794;22832824;342454688
2;2018-01-29;15.744;15.788;15.468;15.486;12350637;192377984
2;2018-01-26;15.75;15.88;15.62;15.65;10351664;162868560
2;2018-01-25;15.85;16.016;15.724;15.80;13727918;217555744
2;2018-01-24;15.944;16.21;15.784;15.882;15672405;250574080
2;2018-01-23;15.834;16.016;15.722;15.878;16720457;265297552
2;2018-01-22;15.348;15.832;15.24;15.784;20340268;317725024
2;2018-01-19;15.15;15.344;15.128;15.334;14553062;222177536
2;2018-01-18;15.15;15.258;15.026;15.18;11472194;173850032
2;2018-01-17;15.15;15.208;14.966;15.10;11817738;178508528
2;2018-01-16;15.38;15.42;15.152;15.228;10291307;157384320
2;2018-01-15;15.29;15.398;15.19;15.35;7953150;121927568
2;2018-01-12;15.47;15.474;15.124;15.286;14266354;217788816
2;2018-01-11;15.55;15.564;15.294;15.348;19514184;300650592
2;2018-01-10;15.14;15.558;15.124;15.558;23587748;363802656
2;2018-01-09;15.32;15.322;15.00;15.11;17739004;268824544
2;2018-01-08;15.50;15.52;15.106;15.34;22861724;349845792
2;2018-01-05;16.40;16.456;15.432;15.49;33995536;538345600
2;2018-01-04;15.97;16.358;15.884;16.332;17568312;284563040
2;2018-01-03;16.07;16.078;15.812;15.91;15445581;245682496
2;2018-01-02;16.034;16.088;15.78;15.958;12548973;200326448
2;2017-12-29;15.965;15.98;15.825;15.875;5592819;88818936
2;2017-12-28;16.00;16.12;15.89;15.94;6956824;111293792
2;2017-12-27;16.27;16.35;16.065;16.07;7066492;114246280
2;2017-12-22;16.50;16.59;16.315;16.315;8687316;142610528
2;2017-12-21;16.60;16.625;16.305;16.52;12023710;197840736
2;2017-12-20;16.86;16.95;16.605;16.64;10210189;170980384
2;2017-12-19;17.05;17.10;16.805;16.805;12473865;210688640
2;2017-12-18;16.645;17.125;16.60;17.10;20202960;341424992
2;2017-12-15;16.30;16.58;16.185;16.54;26606740;436510016
2;2017-12-14;16.46;16.565;16.335;16.365;12560608;206516432
2;2017-12-13;16.45;16.595;16.355;16.52;9820827;161917072
2;2017-12-12;16.43;16.52;16.22;16.52;9604308;157737632
2;2017-12-11;16.54;16.56;16.305;16.34;10116213;166091152
2;2017-12-08;16.095;16.575;16.085;16.49;24585872;404420736
2;2017-12-07;15.75;15.965;15.66;15.965;9512640;150968096
2;2017-12-06;15.80;15.825;15.655;15.71;11827378;186051920
2;2017-12-05;16.17;16.195;15.83;15.955;11537269;184672208
2;2017-12-04;16.145;16.195;15.98;16.14;10330730;166011659
2;2017-12-01;15.845;16.07;15.655;15.775;14003321;221778688
2;2017-11-30;16.05;16.195;15.86;15.86;14275027;228133264
2;2017-11-29;15.95;16.10;15.885;16.07;12899572;206408128
2;2017-11-28;15.735;15.81;15.505;15.70;11691913;182718160
2;2017-11-27;16.00;16.145;15.71;15.71;11443970;181483568
2;2017-11-24;15.985;16.22;15.96;16.05;9627791;154995232
2;2017-11-23;15.95;16.065;15.80;15.97;9967014;158980768
2;2017-11-22;16.245;16.31;16.03;16.03;10962538;176913648
2;2017-11-21;16.32;16.435;16.235;16.235;15366378;250965504
2;2017-11-20;16.03;16.44;16.01;16.35;15197129;247683856
2;2017-11-17;16.20;16.385;16.05;16.225;17585968;284715072
2;2017-11-16;15.88;16.22;15.845;16.175;21012890;337723424
2;2017-11-15;15.325;15.83;14.975;15.76;31198178;481341888
2;2017-11-14;15.54;15.675;15.34;15.465;15893440;245861952
2;2017-11-13;15.47;15.67;15.26;15.37;18902200;291559904
2;2017-11-10;14.99;15.53;14.99;15.46;26053404;399249920
2;2017-11-09;14.74;15.06;14.72;14.99;23827910;356083872
2;2017-11-08;14.46;14.74;14.32;14.74;19262304;280569024
2;2017-11-07;14.60;14.715;14.495;14.53;14514345;211878944
2;2017-11-06;14.465;14.515;14.255;14.51;13790060;198432400
2;2017-11-03;14.645;14.735;14.43;14.51;18437496;268288944
2;2017-11-02;14.20;14.635;14.175;14.635;22913644;331693984
2;2017-11-01;14.01;14.175;13.825;14.17;18897548;265373456
2;2017-10-30;14.14;14.20;13.93;13.95;14474391;203513648
2;2017-10-27;14.485;14.545;14.125;14.16;18794530;268499776
2;2017-10-26;14.45;14.465;14.105;14.40;24296088;347336000
2;2017-10-25;14.685;14.815;14.48;14.535;17935960;262926144
2;2017-10-24;14.20;14.745;14.20;14.66;19777684;288064224
2;2017-10-23;14.375;14.415;14.20;14.235;8790639;125372320
2;2017-10-20;14.30;14.43;14.245;14.40;10136266;145640912
2;2017-10-19;14.40;14.49;14.14;14.18;9142078;130304816
2;2017-10-18;14.245;14.41;14.195;14.38;7400188;105981768
2;2017-10-17;14.17;14.315;14.11;14.25;8666322;123291776
2;2017-10-16;14.085;14.235;13.985;14.115;8650274;122152528
2;2017-10-13;14.185;14.24;13.955;13.995;12445846;175295360
2;2017-10-12;14.315;14.32;14.11;14.17;9272524;131580792
2;2017-10-11;14.45;14.485;14.21;14.32;8541996;122011584
2;2017-10-10;14.39;14.46;14.23;14.305;9928200;142327104
2;2017-10-09;14.71;14.785;14.375;14.375;11030736;159715328
2;2017-10-06;14.73;14.77;14.59;14.72;10773309;158202416
2;2017-10-05;14.245;14.70;14.22;14.70;11361001;165048160
2;2017-10-04;14.51;14.51;14.155;14.35;13336204;190965152
2;2017-10-02;14.70;14.765;14.375;14.49;11884217;172613696
2;2017-09-29;14.37;14.64;14.275;14.63;15745572;228576208
2;2017-09-28;14.12;14.63;14.12;14.37;20348282;293445792
2;2017-09-27;13.70;14.015;13.685;13.995;14199387;197768416
2;2017-09-26;13.58;13.78;13.56;13.625;8628043;118050976
2;2017-09-25;13.87;13.895;13.64;13.665;10465814;143483600
2;2017-09-22;13.97;13.985;13.805;13.90;8931804;124148568
2;2017-09-21;13.78;14.105;13.76;13.935;19549864;273068192
2;2017-09-20;13.745;13.77;13.505;13.57;13990754;190038512
2;2017-09-19;13.855;13.91;13.71;13.80;7247453;99916840
2;2017-09-18;13.97;13.995;13.80;13.855;8650218;120067784
2;2017-09-15;14.00;14.055;13.81;13.81;35130816;487503968
2;2017-09-14;14.09;14.245;13.975;14.045;13900829;195718320
2;2017-09-13;14.17;14.285;14.125;14.14;10026438;142162176
2;2017-09-12;13.86;14.265;13.81;14.20;18623388;262320416
2;2017-09-11;13.495;13.71;13.47;13.71;12034779;164124400
2;2017-09-08;13.20;13.475;13.15;13.34;8960042;119477056
2;2017-09-07;13.525;13.59;13.255;13.255;14889628;199491456
2;2017-09-06;13.185;13.475;13.11;13.415;12204537;162974944
2;2017-09-05;13.495;13.50;13.205;13.215;10661572;141813392
2;2017-09-04;13.40;13.525;13.375;13.47;6526139;87844176
2;2017-09-01;13.53;13.595;13.195;13.535;12954255;173947920
2;2017-08-31;13.50;13.64;13.415;13.47;10696296;144522848
2;2017-08-30;13.49;13.565;13.345;13.45;7806920;105013352
2;2017-08-29;13.62;13.62;13.29;13.305;15909293;212858416
2;2017-08-28;13.74;13.825;13.695;13.71;5059169;69527064
2;2017-08-25;13.85;14.00;13.77;13.795;7781219;108037064
2;2017-08-24;13.845;13.90;13.69;13.805;10034602;138408576
2;2017-08-23;13.81;14.03;13.675;13.80;11436386;158251938
2;2017-08-22;13.82;13.89;13.695;13.74;11672421;160706560
2;2017-08-21;14.05;14.125;13.73;13.76;13964168;193436256
2;2017-08-18;13.88;14.14;13.755;14.10;16280517;227586592
2;2017-08-17;14.50;14.50;14.075;14.11;17049180;242268176
2;2017-08-16;14.69;14.775;14.55;14.58;8185050;120030208
2;2017-08-15;14.70;14.77;14.44;14.58;8549489;124918008
2;2017-08-14;14.49;14.76;14.45;14.66;13127376;191990320
2;2017-08-11;14.30;14.40;13.955;14.22;19121044;271717920
2;2017-08-10;14.91;14.92;14.405;14.42;18625298;271836896
2;2017-08-09;15.20;15.27;14.76;14.88;20324876;303985184
2;2017-08-08;15.365;15.525;15.23;15.465;8488940;130576456
2;2017-08-07;15.65;15.67;15.445;15.47;7847140;121799232
2;2017-08-04;15.22;15.65;15.165;15.64;12468072;193036976
2;2017-08-03;15.105;15.33;15.005;15.28;10316176;156791360
2;2017-08-02;15.365;15.40;15.10;15.14;10459502;159246176
2;2017-08-01;15.19;15.41;14.99;15.315;12639414;192768144
2;2017-07-31;15.42;15.535;14.99;15.09;16238204;246479696
2;2017-07-28;15.47;15.63;15.35;15.41;17729054;274755136
2;2017-07-27;16.00;16.20;15.50;15.525;30202952;477083712
2;2017-07-26;16.315;16.64;16.31;16.60;11373766;187927088
2;2017-07-25;16.05;16.50;16.02;16.40;14306855;233961648
2;2017-07-24;15.62;16.025;15.51;16.01;12372100;196189760
2;2017-07-21;15.795;15.82;15.52;15.625;15479667;241834480
2;2017-07-20;15.99;16.065;15.785;15.84;13515280;215269232
2;2017-07-19;16.01;16.035;15.815;15.945;8578959;136564976
2;2017-07-18;16.34;16.345;15.86;15.94;12956113;207529904
2;2017-07-17;16.47;16.475;16.265;16.35;6392515;104523144
2;2017-07-14;16.555;16.58;16.21;16.37;11459847;187967136
2;2017-07-13;16.475;16.65;16.435;16.52;9890449;163590416
2;2017-07-12;16.61;16.71;16.33;16.44;15586110;257193696
2;2017-07-11;16.655;16.845;16.535;16.59;10055026;167867920
2;2017-07-10;16.80;16.905;16.515;16.58;10051594;167444944
2;2017-07-07;16.695;16.825;16.45;16.68;13329398;221733600
2;2017-07-06;16.49;16.78;16.39;16.695;17019408;282566688
2;2017-07-05;16.355;16.53;16.065;16.36;14995856;245592784
2;2017-07-04;15.925;16.545;15.83;16.395;12913897;210734368
2;2017-07-03;15.65;16.095;15.62;16.095;10625539;169610400
2;2017-06-30;15.88;15.95;15.525;15.525;13265509;208515728
2;2017-06-29;15.965;16.19;15.79;15.825;19379960;310393056
2;2017-06-28;15.505;15.77;15.375;15.74;16015228;249579904
2;2017-06-27;15.04;15.60;14.975;15.52;15687685;241651616
2;2017-06-26;14.975;15.19;14.96;15.04;8979977;135374144
2;2017-06-23;15.035;15.115;14.875;14.90;10036189;150248416
2;2017-06-22;15.155;15.185;14.865;15.045;12531847;188029008
2;2017-06-21;15.16;15.28;14.93;15.195;10349360;156448288
2;2017-06-20;15.49;15.65;15.215;15.215;11922905;183556256
2;2017-06-19;15.12;15.44;15.09;15.38;12425074;190052384
2;2017-06-16;15.18;15.34;14.875;15.00;41494792;624264832
2;2017-06-15;15.40;15.435;15.04;15.12;14660833;222176480
2;2017-06-14;15.63;15.69;15.235;15.275;13744963;211878320
2;2017-06-13;15.57;15.645;15.49;15.565;7489654;116580760
2;2017-06-12;15.80;15.845;15.46;15.46;10643256;165837184
2;2017-06-09;15.65;15.90;15.53;15.815;11583710;182407264
2;2017-06-08;15.50;15.73;15.32;15.625;12403291;193101280
2;2017-06-07;15.30;15.63;15.225;15.485;11052519;171219792
2;2017-06-06;15.495;15.495;15.30;15.33;12042231;185147056
2;2017-06-02;15.80;16.05;15.515;15.59;14946673;235579728
2;2017-06-01;15.60;15.645;15.33;15.61;12861232;199526336
2;2017-05-31;16.105;16.175;15.575;15.575;20710452;327688448
2;2017-05-30;16.305;16.38;16.055;16.135;12553512;202861360
2;2017-05-29;16.51;16.53;16.32;16.43;5104433;83805736
2;2017-05-26;16.76;16.805;16.375;16.49;14144756;233642928
2;2017-05-25;16.98;17.11;16.675;16.85;7423946;125141560
2;2017-05-24;17.125;17.17;16.82;16.95;9328569;158388576
2;2017-05-23;16.93;17.265;16.905;17.12;9064866;155128720
2;2017-05-22;17.185;17.305;16.92;16.985;9033530;154440304
2;2017-05-19;16.83;17.11;16.63;17.09;16120605;272481600
2;2017-05-18;16.91;17.00;16.42;16.805;21027400;352502048
2;2017-05-17;17.33;17.51;16.765;16.85;18393780;314167328
2;2017-05-16;17.385;17.66;17.35;17.46;11089088;194101872
2;2017-05-15;17.38;17.61;17.29;17.57;10717434;187315648
2;2017-05-12;17.285;17.40;17.075;17.185;10549330;181561104
2;2017-05-11;17.50;17.595;17.155;17.335;12631862;219480752
2;2017-05-10;17.37;17.65;17.06;17.485;19087942;332398016
2;2017-05-09;17.44;17.69;17.335;17.335;12960767;227207920
2;2017-05-08;17.60;17.65;17.185;17.44;15047178;261580064
2;2017-05-05;17.08;17.465;16.95;17.415;15467921;266955472
2;2017-05-04;16.995;17.22;16.845;17.195;13034848;223135072
2;2017-05-03;16.68;16.87;16.565;16.80;9924916;166015712
2;2017-05-02;16.695;16.755;16.57;16.675;10861591;181053024
2;2017-04-28;16.59;16.805;16.425;16.53;15518130;257873024
2;2017-04-27;16.825;16.96;16.555;16.70;20925984;350710848
2;2017-04-26;17.025;17.36;16.96;17.335;17464280;300688864
2;2017-04-25;17.03;17.135;16.795;16.94;16819072;285368320
2;2017-04-24;16.25;16.99;16.25;16.99;44328928;739709632
2;2017-04-21;15.425;15.62;15.275;15.565;17842868;276718816
2;2017-04-20;15.05;15.435;15.00;15.335;14412043;220228208
2;2017-04-19;14.925;15.295;14.91;15.20;12391238;188036912
2;2017-04-18;15.145;15.17;14.695;14.90;17591014;262039440
2;2017-04-13;15.255;15.255;15.035;15.125;14396891;217789600
2;2017-04-12;15.40;15.58;15.17;15.285;14880424;228602720
2;2017-04-11;15.505;15.545;15.18;15.305;14240750;218841392
2;2017-04-10;15.555;15.64;15.395;15.55;10854133;168675872
2;2017-04-07;15.53;15.81;15.385;15.53;14724734;229176800
2;2017-04-06;15.50;15.72;15.315;15.68;12053731;187466080
2;2017-04-05;15.71;15.90;15.54;15.645;16120796;253500944
2;2017-04-04;15.35;15.595;15.10;15.595;48469232;742314048
2;2017-04-03;15.935;16.025;15.595;15.70;20079172;316785248
2;2017-03-31;16.04;16.15;15.81;16.15;18777800;301086656
2;2017-03-30;16.15;16.23;15.72;16.035;15261303;242795680
2;2017-03-29;16.03;16.28;15.83;16.165;21406434;345256512
2;2017-03-28;15.54;16.00;15.505;15.955;16644258;262669696
2;2017-03-27;15.365;15.515;15.115;15.505;14769361;226444336
2;2017-03-24;15.71;15.89;15.49;15.535;13218175;207032576
2;2017-03-23;15.755;15.765;15.555;15.76;16960624;265966864
2;2017-03-22;15.795;15.92;15.67;15.73;18641824;294249312
2;2017-03-21;15.455;16.47;15.42;16.005;41242880;657693760
2;2017-03-20;15.6635;15.8152;15.2039;15.3467;53239750;822107136
2;2017-03-17;16.0874;16.3552;15.8286;15.9402;21291761;341601152
2;2017-03-16;16.4221;16.5114;16.0964;16.1812;14789983;241034560
2;2017-03-15;16.2347;16.5025;16.2079;16.3373;9225062;150855056
2;2017-03-14;16.3552;16.3597;16.1008;16.1945;10764388;174323648
2;2017-03-13;16.4668;16.4757;16.1633;16.3864;9459405;154798528
2;2017-03-10;16.1098;16.4935;16.0741;16.2972;19573752;320029248
2;2017-03-09;15.6278;16.0384;15.6233;15.958;14742252;234287456
2;2017-03-08;15.4582;15.9759;15.4002;15.7394;16977465;267482496
2;2017-03-07;15.5876;15.659;15.2306;15.4538;18167107;280433184
2;2017-03-06;15.9759;16.2883;15.5966;15.7349;41502428;662163328
2;2017-03-03;17.0871;17.6672;16.6899;17.0826;22456291;385101504
2;2017-03-02;17.4931;17.6493;17.2834;17.3057;11323871;197667936
2;2017-03-01;16.8684;17.4708;16.7345;17.4485;22858636;395000864
2;2017-02-28;16.5069;16.7345;16.4534;16.6006;9987450;165663120
2;2017-02-27;16.1544;16.4668;16.1544;16.4311;7596474;124249656
2;2017-02-24;16.5114;16.6363;16.0071;16.1901;11513940;186927568
2;2017-02-23;16.6185;16.8461;16.4623;16.5471;8846953;147455568
2;2017-02-22;16.5917;16.8104;16.3954;16.6185;8155332;135097952
2;2017-02-21;16.4935;16.6765;16.2079;16.5873;8810513;145522624
2;2017-02-20;16.4668;16.5292;16.324;16.5069;6259867;102890880
2;2017-02-17;16.5516;16.614;15.967;16.2436;16373150;264623312
2;2017-02-16;16.8684;16.8684;16.4891;16.5248;7993133;133120904
2;2017-02-15;16.4935;17.1317;16.4757;16.855;16075383;271061056
2;2017-02-14;16.1544;16.44;16.0964;16.44;9651024;157084096
2;2017-02-13;15.9402;16.2302;15.8509;16.1812;8299896;133497160
2;2017-02-10;16.2615;16.2793;15.784;15.8866;9377817;149486336
2;2017-02-09;16.1142;16.199;15.8375;16.0651;10696466;170981296
2;2017-02-08;16.4221;16.5248;15.726;16.0071;16256153;260916256
2;2017-02-07;16.4311;16.6051;16.2704;16.3418;10955732;179706608
2;2017-02-06;16.7791;16.8595;16.4935;16.4935;13810352;229380656
2;2017-02-03;16.2972;16.8148;16.1945;16.8148;16501393;273703616
2;2017-02-02;16.6453;16.7345;15.9045;16.2258;28631580;464526528
2;2017-02-01;16.6096;17.1183;16.4935;17.1183;14965495;253119712
2;2017-01-31;16.9219;17.0826;16.4043;16.4132;14032977;234416400
2;2017-01-30;16.9576;17.0023;16.5649;16.6096;9603478;160720528
2;2017-01-27;17.4039;17.4039;17.038;17.1183;10337476;177488336
2;2017-01-26;17.4931;17.8234;17.2031;17.3503;15412095;269739776
2;2017-01-25;16.5159;17.3994;16.5159;17.3146;22154700;377662400
2;2017-01-24;15.967;16.373;15.967;16.373;11028561;178766544
2;2017-01-23;15.9313;16.2124;15.7751;15.9402;12018100;192252800
2;2017-01-20;15.7349;16.1365;15.6769;16.1187;16029362;256873456
2;2017-01-19;15.7349;15.9982;15.6501;15.8018;12802420;202561808
2;2017-01-18;15.7617;15.7706;15.3868;15.6724;13126820;204260064
2;2017-01-17;15.7081;15.967;15.4493;15.5966;12488080;196205584
2;2017-01-16;15.9759;16.0339;15.7037;15.7037;8743190;138190016
2;2017-01-13;15.7528;16.3061;15.7438;16.1945;13769049;221102672
2;2017-01-12;16.0919;16.1098;15.543;15.5698;9782348;154550176
2;2017-01-11;15.7885;16.1856;15.7706;16.1276;10375660;166177200
2;2017-01-10;15.9759;16.0205;15.6546;15.7617;12886958;203243936
2;2017-01-09;16.2347;16.3641;15.9313;16.1544;9424442;152149408
2;2017-01-06;16.1767;16.3507;16.0384;16.3507;11183915;181337808
2;2017-01-05;16.4221;16.7434;16.016;16.1678;15983430;262236416
2;2017-01-04;15.9313;16.3195;15.9268;16.2972;14429129;233639840
2;2017-01-03;15.6858;15.9625;15.2663;15.8108;15509036;243390272
2;2017-01-02;15.3511;15.8286;15.302;15.659;5657912;88575968
2;2016-12-30;15.2708;15.4091;15.0164;15.3958;6363893;97037368
2;2016-12-29;15.3779;15.5341;15.1905;15.2708;6961425;106930608
2;2016-12-28;15.6635;15.7081;15.3154;15.6367;8481794;131673448
2;2016-12-27;15.9803;16.0517;15.5162;15.6546;7021430;110154864
2;2016-12-23;16.5025;16.6319;15.8911;15.8956;16826348;273067488
2;2016-12-22;15.9803;16.1455;15.784;15.842;5606941;89313792
2;2016-12-21;16.2749;16.4445;15.9134;16.0607;12880278;208232864
